"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper","fold_enrichment_final","term_name_final","padj_final","neglog10_padj","dataset"
"GO:0051930","regulation of sensory perception of pain",0.00265809698544725,38,3.22926177416366,9.50009360315078e-10,2.15485535472415e-08,359702,5,25,2.91010342084328,0.0254953585112106,0.365560839211728,3.22926177416366,"regulation of sensory perception of pain",2.15485535472415e-08,7.66658187666494,"mouse_specific"
"GO:1900180","regulation of protein localization to nucleus",0.0135785099157779,112,1.86318674938902,1.07755590341072e-09,2.43263328005835e-08,388968,15,164,1.33083997904418,0.157735673903785,0.578928631367728,1.86318674938902,"regulation of protein localization to nucleus",2.43263328005835e-08,7.61392335611276,"mouse_specific"
"GO:0051931","regulation of sensory perception",0.00267867679289319,38,3.2044519181627,1.16702839224562e-09,2.622252528304e-08,359702,5,26,2.79817636619546,0.0298327600044058,0.375735761529175,3.2044519181627,"regulation of sensory perception",2.622252528304e-08,7.58132548718141,"mouse_specific"
"GO:0051683","establishment of Golgi localization",0.000556479048374581,17,6.90065923403592,1.22777352493377e-09,2.7458523786603e-08,472052,1,8,1.81881463802705,0.434320489387543,0.723225381818469,6.90065923403592,"establishment of Golgi localization",2.7458523786603e-08,7.56132281482562,"mouse_specific"
"GO:1903522","regulation of blood circulation",0.0299763527835739,206,1.55231161543809,1.24959947472451e-09,2.78166655164257e-08,310020,30,261,1.6724732303697,0.00392714218911369,0.239258978117344,1.55231161543809,"regulation of blood circulation",2.78166655164257e-08,7.55569493166282,"mouse_specific"
"GO:0120183","positive regulation of focal adhesion disassembly",0.000636252123192446,18,6.39048380418226,1.330563475117e-09,2.94818369995831e-08,329096,2,8,3.6376292760541,0.100215405473596,0.516843675211887,6.39048380418226,"positive regulation of focal adhesion disassembly",2.94818369995831e-08,7.53044545928224,"mouse_specific"
"GO:0035457","cellular response to interferon-alpha",0.00136054617046171,26,4.31668682440925,1.39139258141679e-09,3.06875801597269e-08,481244,2,22,1.32277428220149,0.452328335546871,0.736514711485864,4.31668682440925,"cellular response to interferon-alpha",3.06875801597269e-08,7.51303735610097,"mouse_specific"
"GO:0150003","regulation of spontaneous synaptic transmission",0.001074624221519,23,4.83461270388618,1.51387078303305e-09,3.32357136128265e-08,144076,1,7,2.07864530060234,0.3925573538983,0.709508873020114,4.83461270388618,"regulation of spontaneous synaptic transmission",3.32357136128265e-08,7.47839499193766,"mouse_specific"
"GO:0032616","interleukin-13 production",0.00179026872716045,30,3.7852407545979,1.61667738016477e-09,3.51700815521299e-08,410568,3,18,2.42508618403606,0.122295170048622,0.534993811038629,3.7852407545979,"interleukin-13 production",3.51700815521299e-08,7.453826624643,"mouse_specific"
"GO:0032656","regulation of interleukin-13 production",0.00179026872716045,30,3.7852407545979,1.61667738016477e-09,3.51700815521299e-08,410568,3,18,2.42508618403606,0.122295170048622,0.534993811038629,3.7852407545979,"regulation of interleukin-13 production",3.51700815521299e-08,7.453826624643,"mouse_specific"
"GO:0005977","glycogen metabolic process",0.00679780339184372,68,2.2595959679099,1.766621354243e-09,3.82581438977692e-08,285592,12,89,1.96186747472581,0.0184708399794085,0.335317258064594,2.2595959679099,"glycogen metabolic process",3.82581438977692e-08,7.41727610368955,"mouse_specific"
"GO:0010821","regulation of mitochondrion organization",0.00724883373123415,71,2.21248680053484,1.83858025456033e-09,3.96371400825484e-08,273422,10,118,1.23309466984885,0.292561949085,0.656724913582535,2.21248680053484,"regulation of mitochondrion organization",3.96371400825484e-08,7.40189768847473,"mouse_specific"
"GO:0009146","purine nucleoside triphosphate catabolic process",0.000192403945375261,11,12.91425001354,1.94838866617629e-09,4.16294114121415e-08,214699,1,5,2.91010342084328,0.2995620335765,0.656724913582535,12.91425001354,"purine nucleoside triphosphate catabolic process",4.16294114121415e-08,7.38059972945111,"mouse_specific"
"GO:0009204","deoxyribonucleoside triphosphate catabolic process",0.000192403945375261,11,12.91425001354,1.94838866617629e-09,4.16294114121415e-08,214699,1,5,2.91010342084328,0.2995620335765,0.656724913582535,12.91425001354,"deoxyribonucleoside triphosphate catabolic process",4.16294114121415e-08,7.38059972945111,"mouse_specific"
"GO:1900133","regulation of renin secretion into blood stream",7.33232844761642e-05,8,24.6455522594882,2.27868483582701e-09,4.84701583300802e-08,41666,2,5,5.82020684168655,0.0410469934113886,0.408365586312933,24.6455522594882,"regulation of renin secretion into blood stream",4.84701583300802e-08,7.31452556163132,"mouse_specific"
"GO:0002522","leukocyte migration involved in immune response",0.00037531563864799,14,8.42600772068181,2.94256250762113e-09,6.23146201835164e-08,85840,3,6,7.2752585521082,0.00553210246827884,0.254583100126755,8.42600772068181,"leukocyte migration involved in immune response",6.23146201835164e-08,7.205410047721,"mouse_specific"
"GO:0033120","positive regulation of RNA splicing",0.00265623880225653,37,3.14648079649315,3.06392178325732e-09,6.45988090514076e-08,312006,4,42,1.38576353373489,0.326290265300262,0.678585329355418,3.14648079649315,"positive regulation of RNA splicing",6.45988090514076e-08,7.18977548861745,"mouse_specific"
"GO:0120182","regulation of focal adhesion disassembly",0.000675750934655265,18,6.01694896761357,3.34036843507491e-09,7.01184356590723e-08,329096,2,9,3.23344824538142,0.123168910855716,0.534993811038629,6.01694896761357,"regulation of focal adhesion disassembly",7.01184356590723e-08,7.15416778157156,"mouse_specific"
"GO:1904058","positive regulation of sensory perception of pain",0.00052044735089929,16,6.9443828901122,3.40861554979347e-09,7.12385765122774e-08,298492,1,5,2.91010342084328,0.2995620335765,0.656724913582535,6.9443828901122,"positive regulation of sensory perception of pain",7.12385765122774e-08,7.1472847671852,"mouse_specific"
"GO:0044042","glucan metabolic process",0.00691569757617982,68,2.2210758879568,3.43405687065829e-09,7.14582442737851e-08,285592,12,90,1.94006894722885,0.0200258118743479,0.335317258064594,2.2210758879568,"glucan metabolic process",7.14582442737851e-08,7.14594765860061,"mouse_specific"
"GO:0072235","metanephric distal tubule development",0.000602974071212002,17,6.36855292300525,3.96393277276594e-09,8.21271958894276e-08,80100,3,7,6.23593590180702,0.00918867554858974,0.282710563448077,6.36855292300525,"metanephric distal tubule development",8.21271958894276e-08,7.08551300525668,"mouse_specific"
"GO:0034134","toll-like receptor 2 signaling pathway",0.000945788428567511,21,5.01551780517717,4.08014385436545e-09,8.41705538232459e-08,46716,4,17,3.42365108334503,0.0256866683690283,0.365560839211728,5.01551780517717,"toll-like receptor 2 signaling pathway",8.41705538232459e-08,7.07483981525503,"mouse_specific"
"GO:0035743","CD4-positive, alpha-beta T cell cytokine production",0.00133552246098714,25,4.22843141023189,4.2574272572716e-09,8.74508448639566e-08,466129,1,18,0.808362061345355,0.722587737903187,0.865008732767547,4.22843141023189,"CD4-positive, alpha-beta T cell cytokine production",8.74508448639566e-08,7.05823599043937,"mouse_specific"
