"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper","fold_enrichment_final","term_name_final","padj_final","neglog10_padj","dataset"
"GO:0008150","biological_process",0.828433843133973,2441,1.19195944867486,8.90450486592524e-153,4.85295515192926e-149,103394,2833,17509,1.00899002854642,0.00579814361315001,0.0262675666597403,1.19195944867486,"biological_process",4.85295515192926e-149,148.313993722153,"conserved_human_in_mouse"
"GO:0009987","cellular process",0.797198411444597,2361,1.19806697262218,1.16136636641571e-114,3.16472334848282e-111,103351,2607,15732,1.03337686854888,3.13840018068216e-07,6.47889431239309e-06,1.19806697262218,"cellular process",3.16472334848282e-111,110.499664248831,"conserved_human_in_mouse"
"GO:0008152","metabolic process",0.587325895142221,1920,1.32243280187422,5.04519365537824e-88,9.1654351406038e-85,96973,1791,9468,1.17961144910608,1.46732599963935e-28,2.22136852723179e-26,1.32243280187422,"metabolic process",9.1654351406038e-85,84.0378469115335,"conserved_human_in_mouse"
"GO:0044238","primary metabolic process",0.532766564747568,1797,1.36446578233987,2.70891460300772e-87,3.69089614659802e-84,96563,1613,8299,1.21202128083079,2.76154681536821e-30,4.42659710110493e-28,1.36446578233987,"primary metabolic process",3.69089614659802e-84,83.4328681746889,"conserved_human_in_mouse"
"GO:0043170","macromolecule metabolic process",0.511833355212521,1724,1.36257435380832,1.73261647819915e-78,1.88855196123708e-75,101141,1508,7642,1.2305406097782,1.11631792225017e-30,1.84361596250408e-28,1.36257435380832,"macromolecule metabolic process",1.88855196123708e-75,74.7238710615814,"conserved_human_in_mouse"
"GO:0090304","nucleic acid metabolic process",0.326245627134354,1254,1.55490682849567,4.10060455186509e-77,3.72471580127746e-74,105788,954,4301,1.38318596845475,2.32179079634408e-34,1.05447998667294e-31,1.55490682849567,"nucleic acid metabolic process",3.72471580127746e-74,73.4289068586595,"conserved_human_in_mouse"
"GO:0016070","RNA metabolic process",0.300994895326358,1177,1.58186299328395,1.8728716695471e-74,1.45816437129024e-71,106176,874,3803,1.43313383596617,6.75779492697698e-37,9.20749558800614e-34,1.58186299328395,"RNA metabolic process",1.45816437129024e-71,70.836193517499,"conserved_human_in_mouse"
"GO:0006139","nucleobase-containing compound metabolic process",0.355060487500536,1322,1.50619306523691,3.02314887966875e-74,2.05952017427434e-71,104710,1033,4827,1.33451870448864,4.45910143620783e-31,7.59440713354147e-29,1.50619306523691,"nucleobase-containing compound metabolic process",2.05952017427434e-71,70.6862339495036,"conserved_human_in_mouse"
"GO:0080090","regulation of primary metabolic process",0.345044848451412,1287,1.50887941175704,1.51902104674605e-71,9.19851633862884e-69,106414,976,4391,1.38607912552122,8.92924115703305e-36,7.83098725704696e-33,1.50887941175704,"regulation of primary metabolic process",9.19851633862884e-69,68.0362822159053,"conserved_human_in_mouse"
"GO:0034654","nucleobase-containing compound biosynthetic process",0.307439081225783,1182,1.55528483203691,2.16683248693889e-70,1.18092370538169e-67,103368,883,3981,1.38315282624858,3.50367061670261e-31,6.36500162034308e-29,1.55528483203691,"nucleobase-containing compound biosynthetic process",1.18092370538169e-67,66.9277781594585,"conserved_human_in_mouse"
"GO:0141187","nucleic acid biosynthetic process",0.294404494983383,1145,1.5733037713691,5.02707035999212e-70,2.49068486017791e-67,104824,841,3727,1.40714303552984,3.87080158589521e-32,8.78994526797037e-30,1.5733037713691,"nucleic acid biosynthetic process",2.49068486017791e-67,66.603681219129,"conserved_human_in_mouse"
"GO:0032774","RNA biosynthetic process",0.289800863052899,1132,1.58014989246395,6.02459646171679e-70,2.73617089302971e-67,104592,826,3633,1.41780430908137,1.14969852986265e-32,3.13292849387571e-30,1.58014989246395,"RNA biosynthetic process",2.73617089302971e-67,66.5628567813737,"conserved_human_in_mouse"
"GO:0010467","gene expression",0.403251553747438,1430,1.43453623185195,5.24437845741766e-69,2.19860481484048e-66,104162,1142,5594,1.27304948156304,3.97830634781074e-26,4.61314246714224e-24,1.43453623185195,"gene expression",2.19860481484048e-66,65.6578528252811,"conserved_human_in_mouse"
"GO:0019219","regulation of nucleobase-containing compound metabolic process",0.281027078997678,1097,1.57910130269291,1.25568153650674e-66,4.88818883854411e-64,108420,787,3368,1.4571501053213,3.67376728835409e-35,2.22467019128109e-32,1.57910130269291,"regulation of nucleobase-containing compound metabolic process",4.88818883854411e-64,63.3108520249518,"conserved_human_in_mouse"
"GO:0009058","biosynthetic process",0.472732351889211,1591,1.3614647097187,1.5073346529575e-65,5.47664923907893e-63,100425,1352,6841,1.23242001743065,4.67128386402999e-26,5.30385355395072e-24,1.3614647097187,"biosynthetic process",5.47664923907893e-63,62.261485073278,"conserved_human_in_mouse"
"GO:0009059","macromolecule biosynthetic process",0.429272482046657,1484,1.39846752285002,1.70024387752722e-65,5.7914557078271e-63,103334,1205,5938,1.26546021584329,5.58925852415897e-27,6.76921310148142e-25,1.39846752285002,"macromolecule biosynthetic process",5.7914557078271e-63,62.2372122607257,"conserved_human_in_mouse"
"GO:0019222","regulation of metabolic process",0.413697287253658,1442,1.41004872718845,1.26620139674859e-64,4.05929271310578e-62,109294,1150,5468,1.31150809931933,2.95027825199387e-32,7.65667451112696e-30,1.41004872718845,"regulation of metabolic process",4.05929271310578e-62,61.391549630845,"conserved_human_in_mouse"
"GO:0051252","regulation of RNA metabolic process",0.265801164617524,1043,1.58737290316306,3.73269846575044e-63,1.13017814657444e-60,109210,732,3094,1.47534100844303,3.63844032025847e-34,1.41639283895776e-31,1.58737290316306,"regulation of RNA metabolic process",1.13017814657444e-60,59.9468530945907,"conserved_human_in_mouse"
"GO:0045935","positive regulation of nucleobase-containing compound metabolic process",0.173653220573367,770,1.79373968481947,9.99263637989623e-63,2.86630885633866e-60,111413,503,1889,1.66049537247694,1.0058148770519e-35,7.83098725704696e-33,1.79373968481947,"positive regulation of nucleobase-containing compound metabolic process",2.86630885633866e-60,59.5426770144353,"conserved_human_in_mouse"
"GO:0006351","DNA-templated transcription",0.254895973667166,1001,1.58862954661519,8.69079621745357e-60,2.32886048402635e-57,107594,701,2986,1.46396217922529,2.23119945699096e-31,4.34287037164313e-29,1.58862954661519,"DNA-templated transcription",2.32886048402635e-57,56.6328565281387,"conserved_human_in_mouse"
"GO:0060255","regulation of macromolecule metabolic process",0.386077447488439,1355,1.41976477036377,8.97359085588135e-60,2.32886048402635e-57,111794,1050,4983,1.31401418761737,7.37600939485643e-29,1.14855003434193e-26,1.41976477036377,"regulation of macromolecule metabolic process",2.32886048402635e-57,56.6328565281387,"conserved_human_in_mouse"
"GO:0006355","regulation of DNA-templated transcription",0.250154958388972,986,1.59448094287081,2.4649214979861e-59,6.1062828018292e-57,107586,685,2863,1.49200701807119,2.94557087479183e-33,9.44315368683263e-31,1.59448094287081,"regulation of DNA-templated transcription",6.1062828018292e-57,56.2142230859807,"conserved_human_in_mouse"
"GO:2001141","regulation of RNA biosynthetic process",0.250311271730663,986,1.59348522804455,3.3505219824468e-59,7.93928034971089e-57,107586,685,2867,1.48992538986321,4.69038490436143e-33,1.42014431826499e-30,1.59348522804455,"regulation of RNA biosynthetic process",7.93928034971089e-57,56.1002188620961,"conserved_human_in_mouse"
"GO:0009893","positive regulation of metabolic process",0.272190512352693,1046,1.55456983022159,1.10830409248819e-58,2.51677387669194e-56,111096,751,3236,1.44721503778031,3.18775772448373e-32,7.8969452720165e-30,1.55456983022159,"positive regulation of metabolic process",2.51677387669194e-56,55.5991558025352,"conserved_human_in_mouse"
"GO:0051254","positive regulation of RNA metabolic process",0.162080716343467,719,1.79452319646486,9.35986990864409e-58,2.04045164008441e-55,109593,466,1701,1.70837515005413,3.28829303374972e-36,3.58423940678719e-33,1.79452319646486,"positive regulation of RNA metabolic process",2.04045164008441e-55,54.6902736938059,"conserved_human_in_mouse"
"GO:0065007","biological regulation",0.688808743132165,2051,1.20453255697875,1.11588101957561e-57,2.33905829103349e-55,106743,1993,11596,1.07176787274072,1.0450063474146e-08,2.71204028257597e-07,1.20453255697875,"biological regulation",2.33905829103349e-55,54.6309589551217,"conserved_human_in_mouse"
"GO:0006357","regulation of transcription by RNA polymerase II",0.204838302839571,844,1.66679738841357,3.21658643954471e-56,6.49273929463655e-54,105610,555,2295,1.5080367867115,1.53106067256572e-27,1.89642742397344e-25,1.66679738841357,"regulation of transcription by RNA polymerase II",6.49273929463655e-54,53.1875720351642,"conserved_human_in_mouse"
"GO:0050794","regulation of cellular process",0.662396168107112,1991,1.21591994451857,4.43942578673562e-56,8.64102519203898e-54,108619,1883,10865,1.08074250373701,3.63434020159616e-09,1.01575149224098e-07,1.21591994451857,"regulation of cellular process",8.64102519203898e-54,53.063434728721,"conserved_human_in_mouse"
"GO:0009889","regulation of biosynthetic process",0.363081721870266,1282,1.42835175389189,5.23905325740403e-56,9.84580698374205e-54,109952,986,4648,1.32285559362774,1.0050856456271e-27,1.30421827825422e-25,1.42835175389189,"regulation of biosynthetic process",9.84580698374205e-54,53.0067486823473,"conserved_human_in_mouse"
"GO:0045893","positive regulation of DNA-templated transcription",0.154965353092996,691,1.80382736371284,7.0571143336366e-56,1.28204243727732e-53,107458,448,1588,1.75925647607654,4.04982391852657e-38,8.72799493284536e-35,1.80382736371284,"positive regulation of DNA-templated transcription",1.28204243727732e-53,52.8920975988653,"conserved_human_in_mouse"
"GO:1902680","positive regulation of RNA biosynthetic process",0.155077442817704,691,1.80252356021348,9.19053596461099e-56,1.61575551635903e-53,107458,448,1589,1.75814932914383,4.80440088046533e-38,8.72799493284536e-35,1.80252356021348,"positive regulation of RNA biosynthetic process",1.61575551635903e-53,52.7916243526758,"conserved_human_in_mouse"
"GO:0010468","regulation of gene expression",0.34749740716516,1240,1.44351616050745,1.03990934232486e-55,1.77109559864703e-53,111506,938,4365,1.34004762334364,3.93131471768865e-28,5.35641630285078e-26,1.44351616050745,"regulation of gene expression",1.77109559864703e-53,52.7517579962101,"conserved_human_in_mouse"
"GO:0006366","transcription by RNA polymerase II",0.208931684787378,854,1.65350342153705,1.39547568986773e-55,2.30464924538762e-53,105284,567,2393,1.4775493758147,8.30590980497444e-26,9.05344168742213e-24,1.65350342153705,"transcription by RNA polymerase II",2.30464924538762e-53,52.6373951624149,"conserved_human_in_mouse"
"GO:0010604","positive regulation of macromolecule metabolic process",0.252610351634353,980,1.56937404538225,1.63311771442868e-55,2.61779163048126e-53,114688,688,2911,1.47383163876442,1.16436650190803e-31,2.44069132130722e-29,1.56937404538225,"positive regulation of macromolecule metabolic process",2.61779163048126e-53,52.5820649251396,"conserved_human_in_mouse"
"GO:0010556","regulation of macromolecule biosynthetic process",0.353578252970409,1252,1.43241980425694,1.33155868013116e-54,2.0734270876328e-52,111271,952,4456,1.33227355891389,1.10302316396392e-27,1.39801773107055e-25,1.43241980425694,"regulation of macromolecule biosynthetic process",2.0734270876328e-52,51.6833112320605,"conserved_human_in_mouse"
"GO:0009891","positive regulation of biosynthetic process",0.228083941128739,906,1.60688583578124,2.05531380687992e-54,3.11151673541544e-52,112915,628,2603,1.50448242271794,3.02680366284004e-31,5.68830343533731e-29,1.60688583578124,"positive regulation of biosynthetic process",3.11151673541544e-52,51.5070278588032,"conserved_human_in_mouse"
"GO:0048522","positive regulation of cellular process",0.441510676118549,1472,1.34870862217507,2.34662879947823e-53,3.45652079923145e-51,106241,1172,5525,1.32280848451001,5.81095308106774e-35,3.16696942918192e-32,1.34870862217507,"positive regulation of cellular process",3.45652079923145e-51,50.4613608254547,"conserved_human_in_mouse"
"GO:0048518","positive regulation of biological process",0.457956190814577,1512,1.33560916459921,3.47509502628173e-53,4.9840178666409e-51,106425,1223,5880,1.2970322462432,9.82427119843304e-33,2.81801463323474e-30,1.33560916459921,"positive regulation of biological process",4.9840178666409e-51,50.302420409493,"conserved_human_in_mouse"
"GO:0010557","positive regulation of macromolecule biosynthetic process",0.221573705103316,882,1.61028185333854,6.44418592293539e-53,9.00533673846099e-51,114563,607,2476,1.52876134587919,3.63869283318555e-32,8.62211997428749e-30,1.61028185333854,"positive regulation of macromolecule biosynthetic process",9.00533673846099e-51,50.0455000428754,"conserved_human_in_mouse"
"GO:0050789","regulation of biological process",0.677770226768575,2013,1.20146969605315,1.04803359166398e-52,1.42794576864217e-50,108123,1936,11236,1.07447240173535,1.27141294578409e-08,3.25314580024568e-07,1.20146969605315,"regulation of biological process",1.42794576864217e-50,49.845288286136,"conserved_human_in_mouse"
"GO:0048523","negative regulation of cellular process",0.401476326764833,1365,1.37538487130491,1.14969681246483e-51,1.52825551900813e-49,114334,1052,4842,1.35485430993412,8.62411438905125e-35,4.27285667457539e-32,1.37538487130491,"negative regulation of cellular process",1.52825551900813e-49,48.8158040271623,"conserved_human_in_mouse"
"GO:0048519","negative regulation of biological process",0.41476623933472,1389,1.3547226138385,4.00829506180307e-49,5.20124002067303e-47,113025,1087,5062,1.33908777662273,5.98429205389159e-34,2.17429277958061e-31,1.3547226138385,"negative regulation of biological process",5.20124002067303e-47,46.2838931044546,"conserved_human_in_mouse"
"GO:0045934","negative regulation of nucleobase-containing compound metabolic process",0.139788026664511,612,1.77105880554528,6.12498147836783e-46,7.7630579202569e-44,117699,381,1432,1.65914216381877,1.28363028506535e-26,1.52082283774047e-24,1.77105880554528,"negative regulation of nucleobase-containing compound metabolic process",7.7630579202569e-44,43.1099671735488,"conserved_human_in_mouse"
"GO:0045944","positive regulation of transcription by RNA polymerase II",0.12694550939337,569,1.81320311862508,3.25584167913377e-45,4.03280389801796e-43,109325,356,1234,1.79902202677739,4.15514497857347e-32,9.05821605329016e-30,1.81320311862508,"positive regulation of transcription by RNA polymerase II",4.03280389801796e-43,42.3943928957904,"conserved_human_in_mouse"
"GO:0009892","negative regulation of metabolic process",0.222256165191475,853,1.55255411980054,2.76365122674058e-44,3.34708870794137e-42,117917,589,2594,1.41594689520599,4.82766684429197e-22,4.04781296944481e-20,1.55255411980054,"negative regulation of metabolic process",3.34708870794137e-42,41.4753327773766,"conserved_human_in_mouse"
"GO:0010605","negative regulation of macromolecule metabolic process",0.204374855598736,791,1.56567116748684,1.56512753830736e-41,1.8543358877772e-39,120519,538,2369,1.4161813065311,5.14957137838587e-20,4.00930914460043e-18,1.56567116748684,"negative regulation of macromolecule metabolic process",1.8543358877772e-39,38.7318115965153,"conserved_human_in_mouse"
"GO:0051253","negative regulation of RNA metabolic process",0.132785248126747,574,1.74869310051332,4.26668031433675e-41,4.94753355598624e-39,121502,352,1322,1.66040048217555,1.27338605293453e-24,1.30942528084777e-22,1.74869310051332,"negative regulation of RNA metabolic process",4.94753355598624e-39,38.3056112515672,"conserved_human_in_mouse"
"GO:0045892","negative regulation of DNA-templated transcription",0.125743168157281,544,1.75011277466648,9.0763010111178e-39,1.03053834397067e-36,122718,330,1222,1.68400887692006,3.45642711763064e-24,3.36384424840839e-22,1.75011277466648,"negative regulation of DNA-templated transcription",1.03053834397067e-36,35.9869358444815,"conserved_human_in_mouse"
"GO:1902679","negative regulation of RNA biosynthetic process",0.125818346987357,544,1.7490670493486,1.0651671752418e-38,1.18472675613628e-36,122718,330,1226,1.67851455758264,6.28896539573841e-24,5.90945886323696e-22,1.7490670493486,"negative regulation of RNA biosynthetic process",1.18472675613628e-36,35.9263818032285,"conserved_human_in_mouse"
"GO:0000122","negative regulation of transcription by RNA polymerase II",0.0980850819969491,450,1.8559278459605,3.58080848005712e-37,3.90308124326226e-35,122574,260,909,1.78365603352016,7.52151448999999e-23,6.50670697944443e-21,1.8559278459605,"negative regulation of transcription by RNA polymerase II",3.90308124326226e-35,34.4085924087154,"conserved_human_in_mouse"
"GO:0009890","negative regulation of biosynthetic process",0.193714363680234,742,1.54950725694877,7.1459295107513e-37,7.63633643795972e-35,120353,507,2193,1.44168695951489,1.78555407029401e-20,1.43106907104447e-18,1.54950725694877,"negative regulation of biosynthetic process",7.63633643795972e-35,34.1171149459239,"conserved_human_in_mouse"
"GO:0010558","negative regulation of macromolecule biosynthetic process",0.188441825804557,723,1.55207437046742,5.95981902314248e-36,6.24634878387048e-34,122226,488,2107,1.44429839586228,7.7327062612879e-20,5.93566889070691e-18,1.55207437046742,"negative regulation of macromolecule biosynthetic process",6.24634878387048e-34,33.2043737692763,"conserved_human_in_mouse"
"GO:0071840","cellular component organization or biogenesis",0.47519942790641,1457,1.24032408265959,3.44511807440381e-30,3.54262141613222e-28,103222,1231,6202,1.23773574574725,1.80536371198343e-23,1.66766647971351e-21,1.24032408265959,"cellular component organization or biogenesis",3.54262141613222e-28,27.4506752562668,"conserved_human_in_mouse"
"GO:0050896","response to stimulus",0.5642325021495,1666,1.19445125457547,4.22834913061726e-29,4.26750051145631e-27,110453,1434,9021,0.991279468261974,0.701447604009924,0.75628660121479,1.19445125457547,"response to stimulus",4.26750051145631e-27,26.3698264181634,"conserved_human_in_mouse"
"GO:0048583","regulation of response to stimulus",0.320900286898517,1050,1.32364257339454,1.96324591370397e-27,1.94539822357939e-25,118270,781,3821,1.27460506132198,2.31280265447905e-16,1.55614499591492e-14,1.32364257339454,"regulation of response to stimulus",1.94539822357939e-25,24.7109914850319,"conserved_human_in_mouse"
"GO:0016043","cellular component organization",0.467922400520353,1422,1.22935494818565,7.3665189875943e-27,7.16920151471231e-25,103499,1187,6019,1.22978167726282,3.80565679435927e-21,3.09564619839672e-19,1.22935494818565,"cellular component organization",7.16920151471231e-25,24.1445292121237,"conserved_human_in_mouse"
"GO:0051239","regulation of multicellular organismal process",0.288155845169205,951,1.33507178255634,3.9580542412247e-25,3.78445537099554e-23,124472,668,2996,1.39038891268595,4.3006401785802e-23,3.84237524151837e-21,1.33507178255634,"regulation of multicellular organismal process",3.78445537099554e-23,22.4219966119077,"conserved_human_in_mouse"
"GO:0019538","protein metabolic process",0.251357311494222,847,1.36314928901899,3.00826127315387e-24,2.82672826529114e-22,91129,682,3486,1.21999663942409,3.64863177811e-10,1.23553652093172e-08,1.36314928901899,"protein metabolic process",2.82672826529114e-22,21.5487159384354,"conserved_human_in_mouse"
"GO:0032502","developmental process",0.521240827212427,1535,1.19130094984591,1.07806011963039e-23,9.95835195251801e-22,117974,1288,6242,1.2867487089919,1.82751143837341e-33,6.22496083695944e-31,1.19130094984591,"developmental process",9.95835195251801e-22,21.00181252876,"conserved_human_in_mouse"
"GO:0051716","cellular response to stimulus",0.495854306041167,1473,1.20171142843377,1.21623715998427e-23,1.10474875365238e-21,109256,1214,7566,1.0005850098855,0.496256583287984,0.586045152528605,1.20171142843377,"cellular response to stimulus",1.10474875365238e-21,20.9567364797247,"conserved_human_in_mouse"
"GO:0050793","regulation of developmental process",0.256758888696992,858,1.35180277653555,1.52256058335508e-23,1.36032052119429e-21,120127,606,2482,1.522553245969,1.42548033673824e-31,2.87735845749015e-29,1.35180277653555,"regulation of developmental process",1.36032052119429e-21,20.866358750317,"conserved_human_in_mouse"
"GO:0006950","response to stress",0.271633458309378,896,1.33437003372663,3.92720408774076e-23,3.45213907712695e-21,103948,683,3734,1.14063851658656,1.7865758895945e-05,0.000226965934692076,1.33437003372663,"response to stress",3.45213907712695e-21,20.4619117160819,"conserved_human_in_mouse"
"GO:0009966","regulation of signal transduction",0.262252636094087,865,1.33428246542236,4.37301210310085e-22,3.78300253363486e-20,117775,626,2872,1.35922558305404,5.07301891961226e-19,3.78739083724477e-17,1.33428246542236,"regulation of signal transduction",3.78300253363486e-20,19.422163367842,"conserved_human_in_mouse"
"GO:0009719","response to endogenous stimulus",0.151615265082613,554,1.47814952696448,1.20101661550348e-21,1.02274071163969e-19,107194,383,1459,1.63698660067998,1.51384629439218e-25,1.61773770675243e-23,1.47814952696448,"response to endogenous stimulus",1.02274071163969e-19,18.9902344560016,"conserved_human_in_mouse"
"GO:0051179","localization",0.368539090726608,1141,1.25243045012674,1.94756087866232e-21,1.63295489057072e-19,106188,952,4940,1.20174311306079,5.29612738748946e-13,2.62399038743796e-11,1.25243045012674,"localization",1.63295489057072e-19,18.7870258122301,"conserved_human_in_mouse"
"GO:0033554","cellular response to stress",0.138756604432879,515,1.5014300341582,2.4950493303797e-21,2.0603058864499e-19,105781,365,1726,1.31872340913069,2.45654996624642e-09,7.15946380537058e-08,1.5014300341582,"cellular response to stress",2.0603058864499e-19,18.6860682966526,"conserved_human_in_mouse"
"GO:0006259","DNA metabolic process",0.0631788579899322,282,1.8056304519004,3.03910253326461e-21,2.4721057919839e-19,102950,183,883,1.29238535677314,9.6412831980436e-05,0.000974662085379336,1.8056304519004,"DNA metabolic process",2.4721057919839e-19,18.6069329478665,"conserved_human_in_mouse"
"GO:0048856","anatomical structure development",0.497559339681173,1460,1.1870240183007,1.05084661005745e-20,8.42222650707811e-19,117750,1212,5747,1.3151129829459,2.37156274720014e-35,1.6156271215301e-32,1.1870240183007,"anatomical structure development",8.42222650707811e-19,18.0745730828574,"conserved_human_in_mouse"
"GO:0030097","hemopoiesis",0.0885754481666294,360,1.64414711949526,1.8874932190965e-20,1.49084609334434e-18,122436,230,987,1.45315628917489,6.90978896672646e-10,2.25499101009935e-08,1.64414711949526,"hemopoiesis",1.49084609334434e-18,17.8265671883789,"conserved_human_in_mouse"
"GO:0048513","animal organ development",0.301229042673537,959,1.28787377331081,2.53246234033562e-20,1.97170282211845e-18,113730,694,3069,1.41014646981234,6.38321355125793e-26,7.09969670497056e-24,1.28787377331081,"animal organ development",1.97170282211845e-18,17.7051585419505,"conserved_human_in_mouse"
"GO:0032501","multicellular organismal process",0.548479264657082,1581,1.16606615419816,2.59210683604871e-20,1.98971581076979e-18,116833,1337,7780,1.07165119546478,0.000149749110862447,0.00140228978384938,1.16606615419816,"multicellular organismal process",1.98971581076979e-18,17.7012089490316,"conserved_human_in_mouse"
"GO:0007275","multicellular organism development",0.433194581881582,1298,1.21211328144543,2.83888445785004e-20,2.14887781878927e-18,121562,1019,4557,1.39443025761276,4.68077134839336e-39,2.55102038487438e-35,1.21211328144543,"multicellular organism development",2.14887781878927e-18,17.667788276986,"conserved_human_in_mouse"
"GO:0008283","cell population proliferation",0.1971840937189,675,1.38478843438786,5.73144626664649e-20,4.27895645934567e-18,120917,449,1943,1.44103716928016,5.16158952034272e-18,3.80144093052268e-16,1.38478843438786,"cell population proliferation",4.27895645934567e-18,17.3686621326706,"conserved_human_in_mouse"
"GO:1903706","regulation of hemopoiesis",0.0380330183591203,192,2.04217036311019,7.49397228690835e-20,5.51920931941223e-18,135283,111,405,1.70910835827304,3.13085044274921e-09,8.7954303675171e-08,2.04217036311019,"regulation of hemopoiesis",5.51920931941223e-18,17.2581231347367,"conserved_human_in_mouse"
"GO:0030154","cell differentiation",0.403367288183958,1220,1.22351891823597,8.15433858993431e-20,5.92548604201894e-18,125849,946,4402,1.34011707476362,1.91638265643202e-28,2.74849617830381e-26,1.22351891823597,"cell differentiation",5.92548604201894e-18,17.2272760205568,"conserved_human_in_mouse"
"GO:0048869","cellular developmental process",0.403499683846197,1220,1.2231174591917,9.22835463972663e-20,6.61770168243554e-18,125849,946,4403,1.33981271022245,2.09278461287096e-28,2.92453234362736e-26,1.2231174591917,"cellular developmental process",6.61770168243554e-18,17.1792928141771,"conserved_human_in_mouse"
"GO:0010646","regulation of cell communication",0.308964932726856,973,1.27395821514624,2.92138246468367e-19,2.0677317444839e-17,119579,735,3337,1.3735130020462,3.99828648137503e-24,3.82292303920946e-22,1.27395821514624,"regulation of cell communication",2.0677317444839e-17,16.6845058047692,"conserved_human_in_mouse"
"GO:0071495","cellular response to endogenous stimulus",0.129480335903868,478,1.49339816307276,2.97455207241831e-19,2.07837292239484e-17,116639,318,1180,1.68053187862257,3.77331920752252e-23,3.42743161349962e-21,1.49339816307276,"cellular response to endogenous stimulus",2.07837292239484e-17,16.6822765243403,"conserved_human_in_mouse"
"GO:0043412","macromolecule modification",0.135133181939246,493,1.475830392624,6.18084310710665e-19,4.26399935870016e-17,98969,377,1666,1.41113315425045,1.04619256243726e-13,5.53567909250784e-12,1.475830392624,"macromolecule modification",4.26399935870016e-17,16.3701828692988,"conserved_human_in_mouse"
"GO:0009888","tissue development",0.21374925396,714,1.35127934299299,1.01029774854684e-18,6.88265341197534e-17,118852,485,2036,1.48547589016523,2.32889742841782e-22,1.98320171638705e-20,1.35127934299299,"tissue development",6.88265341197534e-17,16.1622440995522,"conserved_human_in_mouse"
"GO:0023051","regulation of signaling",0.308499165724323,968,1.26932518471613,1.19703542887447e-18,8.05412726835293e-17,118342,729,3332,1.36434491969307,4.90761072671808e-23,4.31394813880863e-21,1.26932518471613,"regulation of signaling",8.05412726835293e-17,16.0939815121129,"conserved_human_in_mouse"
"GO:0035556","intracellular signal transduction",0.242753359755772,792,1.31981015561184,1.58881233375396e-18,1.05597892914135e-16,111190,570,2767,1.28459828840983,2.94915536737631e-12,1.37375185916247e-10,1.31981015561184,"intracellular signal transduction",1.05597892914135e-16,15.9763447475682,"conserved_human_in_mouse"
"GO:0006338","chromatin remodeling",0.0441449007031984,209,1.91521385753661,1.65228509926505e-18,1.08493419168608e-16,104191,135,589,1.42928921348718,6.22567030845301e-06,9.37290143123451e-05,1.91521385753661,"chromatin remodeling",1.08493419168608e-16,15.964596603801,"conserved_human_in_mouse"
"GO:0002376","immune system process",0.17943051696628,616,1.38878794267843,3.03554775040402e-18,1.9694922904407e-16,119668,443,2556,1.08079796733197,0.0297896106047109,0.088091903307474,1.38878794267843,"immune system process",1.9694922904407e-16,15.7056457148932,"conserved_human_in_mouse"
"GO:0042981","regulation of apoptotic process",0.137410832291439,495,1.45725569889498,5.27768101997899e-18,3.38392488928065e-16,109301,346,1477,1.46082181586001,8.85075948651896e-15,5.13155736186472e-13,1.45725569889498,"regulation of apoptotic process",3.38392488928065e-16,15.4705792852704,"conserved_human_in_mouse"
"GO:0045619","regulation of lymphocyte differentiation",0.0185523528662184,114,2.48574966134573,7.66297952664844e-18,4.8561905139807e-16,156674,64,203,1.96600934835295,2.73876045460971e-08,6.60453295470041e-07,2.48574966134573,"regulation of lymphocyte differentiation",4.8561905139807e-16,15.3137042837228,"conserved_human_in_mouse"
"GO:1901700","response to oxygen-containing compound",0.153084157795888,539,1.42432812341127,8.57622661497063e-18,5.37246379903332e-16,108694,370,1703,1.35484221002267,5.76886246408835e-11,2.2618921172145e-09,1.42432812341127,"response to oxygen-containing compound",5.37246379903332e-16,15.2698265022084,"conserved_human_in_mouse"
"GO:0006996","organelle organization",0.246982694157916,799,1.30867494917785,8.73135606080705e-18,5.40748756038618e-16,104992,620,3250,1.18962469511396,1.76612872343715e-07,3.74529242907878e-06,1.30867494917785,"organelle organization",5.40748756038618e-16,15.2670044709572,"conserved_human_in_mouse"
"GO:0006915","apoptotic process",0.165277602051299,573,1.40246538930853,1.14070578269402e-17,6.98522080413754e-16,104866,414,1859,1.38874527345245,6.91602331215046e-14,3.69532618149216e-12,1.40246538930853,"apoptotic process",6.98522080413754e-16,15.1558198612029,"conserved_human_in_mouse"
"GO:1903131","mononuclear cell differentiation",0.0473937249830631,217,1.85221084758386,1.27009832004546e-17,7.69115093805307e-16,129912,130,509,1.59267518120808,1.70813133543707e-08,4.30986841580187e-07,1.85221084758386,"mononuclear cell differentiation",7.69115093805307e-16,15.1140086655765,"conserved_human_in_mouse"
"GO:0030217","T cell differentiation",0.0284692400511011,151,2.14561900089986,1.36864585087846e-17,8.19683504097538e-16,142666,93,317,1.8294701541579,1.49071956057607e-09,4.48863072107159e-08,2.14561900089986,"T cell differentiation",8.19683504097538e-16,15.086353804881,"conserved_human_in_mouse"
